author,code,name
Amado Batista,[16706],Menininha Meu Amor
Amado Batista,[50245],Menininha Meu Amor
Amado Batista,[50246],Meu Ex Amor
Amado Batista,[06941],Meu Ex-Amor
Amado Batista,[02811],Muitos Compromissos
Amado Batista,[50247],Muitos Compromissos
Amado Batista,[50248],Não Faça Jamais Como Eu Fiz
Amado Batista,[54980],Não Faz Sentido
Amado Batista,[01921],Não Quero Falar Com Ela
Amado Batista,[50249],Não Quero Falar Com Ela
Amado Batista,[54983],"Não, Não Vá Embora"
Amado Batista,[54984],O Fruto Do Nosso Amor
Amado Batista,[06625],O Fruto Do Nosso Amor (Amor Perfeito)
Amado Batista,[16867],O Julgamento
Amado Batista,[50250],O Julgamento
Amado Batista,[16141],O Negócio Da China
Amado Batista,[04327],O Pobretão
Amado Batista,[07656],O Prêncipe
Amado Batista,[54986],Obrigado A Desistir
Amado Batista,[50251],Olhos Verdes
Amado Batista,[50252],Pensando Em Você
Amado Batista,[03856],Princesa
Amado Batista,[54987],Princesa
Amado Batista,[15268],Quem É Você
Amado Batista,[06975],Reclamando Sua Ausência
Amado Batista,[54988],Reclamando Sua Ausência
Amado Batista,[54989],Secretária
Amado Batista,[06353],Secretária (Assédio Sexual)
Amado Batista,[16630],Serenata
Amado Batista,[50253],Serenata
Amado Batista,[09880],Seresteiro Das Noites
Amado Batista,[54991],Seresteiro Das Noites
Amado Batista,[15633],Travesseiro Azul
Amado Batista,[17240],Tum Tum De Saudade
Amado Batista,[50254],Tum Tum De Saudade
Amado Batista,[54993],Um Cara Feliz
Amado Batista,[09355],Vá Embora
Amado Batista,[16993],Vem Morena
Amado Batista,[54994],Vem Morena
Amado Batista,[54995],Vida Cor De Rosa
Amado Batista,[54996],Vidas Na Contra Mão
Amado Batista part. Elias Wagner,[17140],Sou Igualzinho A Voce
Amado Batista part. Elias Wagner,[54997],Sou Igualzinho A Você
Amado Batista part. Leonardo,[54998],Cartas Sobre A Mesa
Amado Batista part. Reginaldo Sodre,[17061],A Unica
Amalia Rodrigues,[55001],Barco Negro
Amalia Rodrigues,[59857],Barco Negro
Amalia Rodrigues,[54999],Nem As Paredes Confesso
Amanda E Ricardo,[85020],Chuva De Vagalumes
Amanda Ferrari,[50255],Não Vou Naufragar
Amanda Ferrari,[85855],Vai Ter Virada
Amanda Magalhaes part. Seu Jorge,[16680],Saiba
Amanda Wanessa,[50256],Eu Cuido De Ti
Amanda Wanessa,[85745],Eu Cuido De Ti
Amanda Wanessa,[85856],Eu Cuido De Ti
Amelinha,[03876],Foi Deus Quem Fez Você
Amelinha,[55000],Foi Deus Quem Fez Você
Amelinha,[03796],Frevo Mulher
Amelinha,[09288],"Mulher Nova, Bonita E Carinhosa"
Ana Canãs,[01981],A Ana
Ana Canãs,[01552],Esconderijo
Ana Canãs,[55002],Esconderijo
Ana Canãs,[15272],Será Que Você Me Ama
Ana Canãs,[15885],Te Ver Feliz
Ana Carolina,[01481],10 Minutos
Ana Carolina,[07891],A Canção Tocou Na Hora Errada
Ana Carolina,[50264],A Canção Tocou Na Hora Errada
Ana Carolina,[09393],Aqui
Ana Carolina,[55004],Aqui
Ana Carolina,[50265],Cabide
Ana Carolina,[07921],Carvão
Ana Carolina,[50266],Carvão
Ana Carolina,[16025],Coisas
Ana Carolina,[15288],Combustêvel
Ana Carolina,[55007],Combustêvel
Ana Carolina,[50267],Combustivel
Ana Carolina,[07932],Confesso
Ana Carolina,[55008],Confesso
Ana Carolina,[55009],Coração Selvagem
Ana Carolina,[01654],Dois Bicudos
Ana Carolina,[55010],Dois Bicudos
Ana Carolina,[50282],É Magoa
Ana Carolina,[09443],É Mágoa
Ana Carolina,[06413],Ela É Bamba
Ana Carolina,[50268],Elevador
Ana Carolina,[07348],Elevador (Livro De Esquecimento)
Ana Carolina,[06694],Encostar Na Tua
Ana Carolina,[50269],Encostar Na Tua
Ana Carolina,[50270],Entre Olhares
Ana Carolina,[09676],Eu Que Não Sei Quase Nada Do Mar
Ana Carolina,[55013],Eu Sei Que Vou Te Amar
Ana Carolina,[04316],Garganta
Ana Carolina,[50271],Garganta
Ana Carolina,[07975],Hoje Eu Tô Sozinha
Ana Carolina,[50272],Hoje Eu Tô Sozinha
Ana Carolina,[15701],Libido
Ana Carolina,[07629],Mais Que Isso
Ana Carolina,[09488],Nada Pra Mim
Ana Carolina,[55016],Nada Pra Mim
Ana Carolina,[16544],Nao Tem No Mapa
Ana Carolina,[06827],Nua
Ana Carolina,[50273],Nua
Ana Carolina,[06870],Pra Rua Me Levar
Ana Carolina,[50274],Pra Rua Me Levar
Ana Carolina,[16886],Pra Terminar
Ana Carolina,[02739],Problemas
Ana Carolina,[50275],Problemas
Ana Carolina,[09521],Que Se Danem Os Nós
Ana Carolina,[55020],Que Se Danem Os Nós
Ana Carolina,[06109],Quem De Nós Dois
Ana Carolina,[55021],Quem De Nós Dois
Ana Carolina,[07694],Rosas
Ana Carolina,[50276],Rosas
Ana Carolina,[09334],Ruas De Outono
Ana Carolina,[50277],Ruas De Outono
Ana Carolina,[02931],Simplesmente Aconteceu
Ana Carolina,[50278],Simplesmente Aconteceu
Ana Carolina,[02818],"Tá Rindo, É"
Ana Carolina,[09898],Toler‚ncia
Ana Carolina,[06757],Uma Louca Tempestade
Ana Carolina,[50279],Uma Louca Tempestade
Ana Carolina,[01179],Vai
Ana Carolina,[50280],Vai
Ana Carolina,[50281],Vestido Estampado
Ana Carolina part. Chiara Civello,[50283],Resta
Ana Carolina part. Chiara Civello,[55028],Simplesmente Aconteceu
Ana Carolina part. Chiara Civello,[15357],Un SueÒo Bajo El Agua
Ana Carolina part. John Legend,[01671],Entreolhares
Ana Carolina part. John Legend,[55029],Entreolhares
Ana Carolina part. Maria Gadu,[55030],Mais Que A Mim
Ana Carolina part. Maria Gadu,[02692],Mais Que A Mim
Ana Carolina part. Seu Jorge,[50284],É Isso Aê
Ana Carolina part. Seu Jorge,[07114],É Isso Aê
Ana Castela,[87233],Alerta de Golpe
Ana Castela,[86313],Dona De Mim 
Ana Castela,[17697],Nosso Quadro
Ana Castela,[86360],Solteiro Forçado
Ana Castela,[87246],To Voltando
Ana Castela part. Melody e DJ Chris,[17538],Pipoco
Ana Castela part. Pedro Sampaio,[86310],Carinha De Bebê 
Ana Castela part. Pedro Sampaio,[87234],Carinha de Bebê   
Ana Clara part. Atitude 67,[16517],Pagina Marcada
Ana e Um,[01708],Quando A Gente Ama Pra Valer
Ana Gabriela (Melim),[17077],"Nao Te Largo, Nao Te Troco"
Ana Nóbrega,[50285],Desperta (Wake)
Ana Nóbrega,[55032],Desperta (Wake)
Ana Nóbrega,[50286],Deus Igual A Ti
Ana Nóbrega,[55033],Deus Igual A Ti
Ana Nóbrega,[50287],Estou Aqui
Ana Nóbrega,[55034],Estou Aqui
Ana Nóbrega,[50288],Eu Navegarei
Ana Nóbrega,[55035],Eu Navegarei
Ana Nóbrega,[50289],Mais
Ana Nóbrega,[55036],Mais
Ana Nóbrega,[50290],Não Me Deixes Desistir
Ana Nóbrega,[50291],Oceanos
Ana Nóbrega,[55037],Oceanos
Ana Nóbrega,[85857],Oceanos (Onde Meus Pés Podem Falhar)
Ana Nóbrega,[50292],Teu Amor
Ana Nóbrega,[55038],Teu Amor
Ana Nóbrega,[50293],Vinde A Mim
Ana Nóbrega,[55039],Vinde A Mim
Ana Paula Valadão,[07855],Poder Do Teu Amor
Ana Vilela,[16717],Pra Nao Te Acordar
Ana Vilela,[16298],Promete
Ana Vilela,[50294],Trem Bala
Ana Vilela,[16157],Trem-Bala
Ana Vilela part. Luan Santana,[50295],Trem Bala
Ananda E Joker Beats,[85021],Quero Que Tu V
AnaVitória,[85623],A Gente Junto
AnaVitória,[16086],Agora Eu Quero Ir
AnaVitória,[50296],Agora Eu Quero Ir
AnaVitória,[16371],"Ai, Amor"
AnaVitória,[16219],Dengo
AnaVitória,[55044],Dengo
AnaVitória,[16927],Nos
AnaVitória,[16836],Porque Eu Te Amo
AnaVitória,[16149],Singular
AnaVitória,[17208],Te Amar É Massa Demais
AnaVitória,[55045],Tua
AnaVitória part. Duda Beat,[17019],Nao Passa Vontade
AnaVitória part. Jorge e Mateus,[17315],Geleira Do Tempo
AnaVitória part. Matheus E Kauan,[16206],Fica
AnaVitória part. Matheus E Kauan,[55041],Fica
AnaVitória part. Rita Lee,[17121],"Amarelo, Azul E Branco"
AnaVitória part. Rita Lee,[85814],"Amarelo, Azul E Branco"
AnaVitória part. Tiago Iorc,[16169],Trevo (Tu)
AnaVitória part. Tiago Iorc,[55042],Trevo (Tu)
AnaVitória part. Vitor Kley,[16548],Pupila
AnaVitória part. Vitor Kley,[85672],Pupila
AnaVitória part. Vitor Kley,[85673],Pupila
Anderson Freire,[50297],A Igreja Vem
Anderson Freire,[50298],A Senha
Anderson Freire,[50299],Acalma Meu Coração
Anderson Freire,[50300],Adorador
Anderson Freire,[50301],Aliança De Sangue
Anderson Freire,[50302],Bom Samaritano
Anderson Freire,[50303],Canção Do Céu
Anderson Freire,[50304],Capacita Me
Anderson Freire,[50305],Colisão
Anderson Freire,[50306],Coração De Jó
Anderson Freire,[50307],Coração Valente
Anderson Freire,[50308],Culto Do Calvário
Anderson Freire,[50309],Efesios 6
Anderson Freire,[55050],Identidade
Anderson Freire,[50310],Imensidão
Anderson Freire,[50311],Imperfeito
Anderson Freire,[50312],Meu Carpinteiro
Anderson Freire,[50313],Meu Hospital
Anderson Freire,[85858],Meu Hospital
Anderson Freire,[16073],Raridade
Anderson Freire,[50314],Raridade
Anderson Freire,[85859],Raridade
Anderson Freire,[50315],Só Você
Anderson Freire part. Bruna Karla,[02456],Identidade
Anderson Rodrigues part. Nattan,[85839],Carinha De Bbzinha
Andre E Adriano,[50316],Beber Cair E Levantar (Vanera)
Andre E Adriano,[55056],"Beber, Cair Levantar"
Andre E Adriano,[55057],Rapadura
Andre E Adriano,[55058],Vira E Mexe
Andre E Felipe,[50339],Adore
Andre E Felipe,[50329],Até Chegar Ao Céu
Andre E Felipe,[50330],Chorar Pra Que
Andre E Felipe,[50331],Chuva De Benção
Andre E Felipe,[50340],Chuva De Poder
Andre E Felipe,[50332],Circunstancias
Andre E Felipe,[50333],Deus Contigo
Andre E Felipe,[50334],Deus Tremendo
Andre E Felipe,[50335],Dia Inesquecivel
Andre E Felipe,[50336],Falando De Amor
Andre E Felipe,[50337],Fim Do Deserto
Andre E Felipe,[50338],Há Coração
Andre E Felipe,[50341],Somos Sertanejos
Andre Valadão,[50317],Cantigo Novo
Andre Valadão,[50318],Chuvas De Bençãos
Andre Valadão,[50342],Desperta
Andre Valadão,[50343],Deus De Promessas
Andre Valadão,[07780],Eu E Minha Casa
Andre Valadão,[50319],Eu Vou
Andre Valadão,[50320],Firme Nas Promessas
Andre Valadão,[50321],Foi Na Cruz
Andre Valadão,[50322],Mais Perto Quero Estar
Andre Valadão,[07796],Mais Que Abundante
Andre Valadão,[50323],Meu Socorro
Andre Valadão,[50344],Milagre
Andre Valadão,[55055],Milagres
Andre Valadão,[07800],Milagres
Andre Valadão,[50324],Não Posso Te Ver
Andre Valadão,[02427],Pela Fé
Andre Valadão,[50345],Pela Fé
Andre Valadão,[50346],Porque Ele Vive
Andre Valadão,[50347],Quero Agradecer
Andre Valadão,[50348],Rude Cruz
Andre Valadão,[02470],Se Eu Me Humilhar
Andre Valadão,[50349],Se Eu Me Humilhar
Andre Valadão,[50350],Solta O Cabo Da Nau
Andre Valadão,[50325],Tocou Me
Andre Valadão,[50326],Tu És
Andre Valadão,[50327],Vencendo Vem Jesus
Andre Valadão,[02480],Vou Crer
Andrea Fontes,[85860],Movimenta As Aguas
Andrea Fontes,[85861],O Homem E A Tempestade
Angela Maria,[07966],Falhaste Coração
Angela Maria,[55065],Foi Deus
Angela Maria,[50351],Tango Para Tereza
Angela Maria,[01276],Tango Pra Tereza
Angela Maria,[55066],Tango Pra Tereza
Angela Maria part. Emilio Santiago,[01287],Escuta
Angela Ro Ro,[55068],Amor Meu Grande Amor
Angela Ro Ro,[06891],"Amor, Meu Grande Amor"
Angela Ro Ro,[07570],Chance De Amar
Angela Ro Ro,[07321],Compasso
Angela Ro Ro,[15896],Esc‚ndalo
Angela Ro Ro,[16865],Fogueira
Angela Ro Ro,[07447],Simples Carinho
Angela Ro Ro,[55067],Simples Carinho
Angela Ro Ro,[06635],Só Nos Resta Viver
Angela Ro Ro,[01420],Tola Foi Você
Angela Ro Ro,[01348],Viciei Em Você
Angela Ro Ro part. Paulinho Moska,[16182],Feliz Da Vida
Angela Valle part. Paulo Sergio Valle,[07196],O Cafona
Angelica,[01493],Blue Jeans
Angelica,[03993],Ciume
Angelica,[03429],Magia
Angelica,[04361],Meu Herói
Angelica,[01621],Primeiro Amor (If)
Angelica,[04217],Terra Do Nunca
Angelica,[01820],Vou De Táxi
Angelo Maximo,[06561],A Primeira Namorada
Angelo Maximo,[55069],Domingo Feliz
Angelo Maximo,[06456],Domingo Feliz (Beautiful Sunday)
Anisio Silva,[07296],Alguém Me Disse
Anitta,[15882],Bang
Anitta,[50352],Bang
Anitta,[50353],Bla Bla Bla
Anitta,[55072],Blá Blá Blá
Anitta,[15603],"Blá, Blá, Blá"
Anitta,[85022],Cravo E Canela
Anitta,[15883],Deixa Ele Sofrer
Anitta,[50354],Deixa Ele Sofrer
Anitta,[55074],Essa Mina É Louca
Anitta,[50355],Eu Vou Ficar
Anitta,[85023],Fica Tudo Bem
Anitta,[85842],Girl From Rio
Anitta,[85024],Goals
Anitta,[15341],Meiga E Abusada
Anitta,[50356],Meiga E Abusada
Anitta,[15302],Menina Má
Anitta,[50357],Menina Má
Anitta,[15707],Na Batida
Anitta,[50358],Na Batida
Anitta,[15307],Não Para
Anitta,[55080],Não Para
Anitta,[16437],Não Perco Meu Tempo
Anitta,[85025],Não Perco Meu Tempo
Anitta,[85665],Não Perco Meu Tempo
Anitta,[15991],No Meu Talento
Anitta,[55079],No Meu Taleto
Anitta,[16637],Pantera
Anitta,[16254],Paradinha
Anitta,[50359],Paradinha
Anitta,[55082],Parei
Anitta,[50360],Proposta
Anitta,[15748],Ritmo Perfeito
Anitta,[50361],Ritmo Perfeito
Anitta,[15192],Show Das Poderosas
Anitta,[50362],Show Das Poderosas
Anitta,[50363],Ta Na Mira
Anitta,[55086],Tá Na Mira
Anitta,[16480],Terremoto
Anitta,[85026],Veneno
Anitta,[15320],Zen
Anitta,[50364],Zen
Anitta ft. Cardi B e Myke Towers,[80112],Me Gusta
Anitta part. Alesso,[55088],Is That For Me
Anitta part. Balvin,[55090],Ginza
Anitta part. Caetano Veloso,[16540],Voce Mentiu
Anitta part. Duduzinho,[55089],Totalmente Demais
Anitta part. Jhama,[15923],Essa Mina É Louca
Anitta part. Jhama,[50365],Essa Mina É Louca
Anitta part. Kevinho,[85689],Terremoto
Anitta part. Kevinho,[85688],Terremoto
Anitta part. Leo Santana,[85638],Contatinho
"Anitta part. Lexa, Luisa Sonza e Mc Rebecca",[16673],Combatchy
"Anitta part. Lexa, Luisa Sonza e Mc Rebecca",[85637],Combatchy
Anitta part. Major Lazer e Pabllo Vittar,[55094],Sua Cara
Anitta part. Maluma,[16114],Sim Ou Não
Anitta part. Maluma,[50366],Sim Ou Não
Anitta PART. Marilia Mendonça,[16649],Some Que Ele Vem Atras
Anitta PART. Marilia Mendonça,[85684],Some Que Ele Vem Atrás
Anitta part. Mc Cabelinho,[16704],Ate O Ceu
Anitta part. MC Danny e Hitmaker,[17672],Ai Papai
Anitta part. MC Danny e Hitmaker,[86276],Ai Papai 
Anitta part. MC Danny e Hitmaker,[86361],Nu
Anitta part. MC Danny e Hitmaker,[87169],Nu
Anitta part. MC Lane Major Lazer,[85677],Rave De Favela
"Anitta part. MC Zaac, Maejor, Tropkillaz e DJ Yuri",[16728],Vai Malandra
Anitta part. Melim,[16694],Meu Mel
Anitta part. Pabllo Vittar,[50367],Sua Cara
Anitta part. Pabllo Vittar e Major Lazer,[16250],Sua Cara
Anitta part. Pedro Sampaio,[17345],No Chão Novinha
Anitta part. Projota,[15649],Cobertor
Anitta part. Projota,[50368],Cobertor
Anitta part. Psirico,[16742],Jogacao
Anitta part. Tropkillaz,[55095],Vai Malandra
Anitta part. Tropkillaz,[50369],Vai Malandra
Anitta part. Vitin,[16017],Cravo E Canela
Anitta part. Vitin,[55093],Cravo E Canela
Anitta pt. Ludmilla e Snoop Dog,[16618],Onda Diferente
Anjos De Resgate,[50370],A Paz Reinará
Anjos De Resgate,[07746],Amigos Pela Fé
Anjos De Resgate,[50371],Amigos Pela Fé
Anjos De Resgate,[50372],Anjos Venham
Anjos De Resgate,[50373],Estou Aqui
Anjos De Resgate,[50374],Eternos Amigos
Anjos De Resgate,[50375],Foi Por Você
Anjos De Resgate,[50376],Mais Que Amigos
Anjos De Resgate,[50377],Maria E O Anjo
Anjos De Resgate,[50378],Meu Senhor
Anjos De Resgate,[50379],O Primeiro Olhar
Anjos De Resgate,[50380],Sou Teu Anjo
Anjos De Resgate,[50381],Tua Familia
Anne Dua,[07156],Indecente
Anos 60,[55096],Festa De Arromba
Anos 60,[55097],Menina Linda
Anos 60,[55098],O Calhambeque
Anos 60,[55099],Pobre Menina
Antonia Gomes,[85862],Banquete Na Glória
Antonia Gomes,[85863],De Joelhos
Antonia Gomes,[85864],Filho Da Herança
Antonia Gomes,[85865],Filho Meu
Antonia Gomes,[85866],Na Mesa Do Rei
Antonia Gomes,[85867],No Meu Silêncio
Antonio Carlos part. Jocafi,[06908],Desacato
Antonio Carlos part. Jocafi,[06986],Teimosa
Antonio Carlos part. Jocafi,[03549],Você Abusou
Antonio Carlos part. Renato,[50382],Bobeou A Gente Pimba
Antonio Carlos part. Renato,[55101],Boca A Boca
Antonio Carlos part. Renato,[55121],Pedindo Amor
Antonio Carlos part. Renato,[55102],Sou Eu
Antonio Fagundes,[04427],Canto Alegretense
Antonio Marcos,[01376],Cara A Cara
Antonio Marcos,[55103],Como Vai Você
Antonio Marcos,[06919],Eu Tenho Um Amor Melhor Que O Seu
Antonio Marcos,[55104],Eu Vou Ter Sempre Você
Antonio Marcos,[55105],Menina De Trança
Antonio Marcos,[06939],Menina De Trança
Antonio Marcos,[50383],O Homem De Nazare
Antonio Marcos,[55106],O Homem De Nazareth
Antonio Marcos,[50384],Oração De Um Jovem Triste
Antonio Marcos,[01618],Oração De Um Jovem Triste
Antonio Marcos,[55108],Por Amor (Unchained Melody)
Antonio Marcos,[55109],Porque Chora A Tarde
Antonio Marcos,[01397],Quem Dá Mais
Antonio Marcos,[55110],Se Eu Pudesse Conversar Com Deus
Antonio Marcos,[06351],Se Eu Pudesse Conversar Com Deus
Antonio Marcos,[55111],Sonhos De Um Palhaço
Antonio Marcos,[04376],Sonhos De Um Palhaço
Antonio Marcos,[50385],Sonhos De Um Palhaço 1
Antonio Marcos,[50386],Sonhos De Um Palhaço 2
Antonio Marcos,[02934],Sou Eu
Antonio Marcos,[55112],Tenho Um Amor Melhor Que O Seu
Antonio Marcos,[55113],Voce Pediu E Eu Ja Vou Daqui
Antonio Marcos part. Vanusa,[55114],Volte Amor
Antony E Gabriel,[55115],Bebendo Mais Que Opala
Antony E Gabriel,[85027],"Cpf (Cachaça, Picanha E Fumaça)"
Antony E Gabriel,[50387],Pinga E Pegação
Antony E Gabriel,[55116],Se Não For Pra Dar Pt
Antony E Gabriel,[50388],Se Não For Pra Dar Pt Nem Vou
Antony E Gabriel,[50389],Seu Padre
Antony E Gabriel,[55118],Te Amo Pinga
Antony E Gabriel part. Munhoz E Maria,[16290],Te Amando Mais Que Pinga
Antony part. Gabriel part. Pedro Paulo part. Alex,[55119],Bonito Pra Você
Antony part. Gabriel part. Pedro Paulo part. Alex,[55120],Pinga E Pegação
Ao Cubo,[50392],É Proibido Chorar
Ao Cubo,[50390],Filhos
Ao Cubo,[50391],Naquela Sala
Apocalipse 16,[02498],Salmos 23 E 91
Ara Ketu,[06204],Amantes
Ara Ketu,[55122],Amantes
Ara Ketu,[03017],Ara Ketu Bom Demais
Ara Ketu,[03990],Aurora
Ara Ketu,[50393],Baianidade Nagô
Ara Ketu,[50394],Bom Demais
Ara Ketu,[15366],Carta Branca
Ara Ketu,[55124],Carta Branca
Ara Ketu,[06328],Cobertor
Ara Ketu,[55125],Cobertor
Ara Ketu,[06060],Face Oculta
Ara Ketu,[55126],Face Oculta
Ara Ketu,[04041],Mal Acostumado
Ara Ketu,[50395],Mal Acostumado
Ara Ketu,[04323],Minha Razão De Viver
Ara Ketu,[50396],Minha Razão De Viver
Ara Ketu,[03586],Nossa Guerra Santa
Ara Ketu,[50397],Pergunte Pro Seu Coração
Ara Ketu,[03893],Pipoca
Ara Ketu,[50398],Pipoca
Ara Ketu,[85028],Pra Levantar Poeira
Ara Ketu,[03389],Sempre Será
Ara Ketu,[03978],Tá Na Cara
Ara Ketu,[17100],Telefona
Ara Ketu,[03775],Tentação
Ara Ketu,[50399],Tentação
Ara Ketu,[07260],"Toma Lá, Dá Cá"
Ara Ketu,[06560],Volta
Aretuza Lovi part. Iza,[80010],Movimento
Aretuza Lovi part. Pabllo Vittar e Gloria Groove,[85656],Joga Bunda
Arianne,[50408],Deserto
Arlindo Cruz,[01412],Hoje Tem Samba
Arlindo Cruz,[15541],Meu Lugar
Arlindo Cruz,[55131],Meu Lugar
Arlindo Cruz,[90003],O bem
Arlindo Cruz,[01619],Para De Paradinha
Arlindo Cruz,[15598],Vai Embora Tristeza
Arlindo Cruz part. Maria Rita,[16071],O Que É O Amor
Arlindo Cruz part. Sombrinha,[50409],Da Musica
Arlindo Farias,[06447],Bicho Do Mato
Arlindo Neto,[15523],Bom Aprendiz
Armandinho,[01281],A Filha
Armandinho,[09613],Analua
Armandinho,[01322],Babilônia Me Chama
Armandinho,[07909],Balanço Da Rede
Armandinho,[07922],Casinha
Armandinho,[07334],Desenho De Deus
Armandinho,[50410],Desenho De Deus
Armandinho,[07365],Folha De Bananeira
Armandinho,[50411],Folha De Bananeira
Armandinho,[09843],Morena Nativa
Armandinho,[50412],Outra Noite Que Se Vai
Armandinho,[01019],Outra Vida
Armandinho,[07665],Paulinha
Armandinho,[50413],Pescador
Armandinho,[09531],Semente
Armandinho,[50414],Semente
Armandinho,[07700],Sentimento
Armandinho,[55137],Sentimento
Armandinho,[16569],Sol Loiro
Armandinho,[07472],Ursinho De Dormir
Armandinho,[55138],Ursinho De Dormir
Armandinho part. Fabao,[16549],Toca Uma Regguera Ai
Armando Filho,[85868],Nenhuma Condenação Há
Armando Manzanero,[59934],Esta Tarde Vi Llover
Armando Valsani,[07005],Caruso
Arnaldo Antunes,[15203],A Casa É Sua
Arnaldo Antunes,[16048],A Nossa Casa
Arnaldo Antunes,[15845],Dizem (Quem Me Dera)
Arnaldo Antunes,[16894],Envelhecer
Arnaldo Antunes,[01591],Invejoso
Arnaldo Antunes,[16297],Poe Fé Que Já É
Arnaldo Antunes,[16330],Saiba
Arriba A Saia,[85029],As Mocinhas Da Cidade
Arriba A Saia,[06614],Libera O Tóim
Arriba A Saia,[50415],Libera O Toin
Arriba A Saia,[50416],Maria Gasolina
Art Popular,[50427],"Oa, Oa"
Art Popular,[04344],Agamamou
Art Popular,[50417],Agamamou
Art Popular,[03306],Bom Bocado
Art Popular,[04435],Dizem Que A Felicidade
Art Popular,[16933],Encontro
Art Popular,[03797],Fricote
Art Popular,[06179],História Sem Fim
Art Popular,[03845],Iraê
Art Popular,[06065],Maneiras
Art Popular,[03582],Nani
Art Popular,[50418],Nani
Art Popular,[17297],Nova Era
Art Popular,[04045],Pagode Da Amarelinha
Art Popular,[50419],Pagode Da Amarelinha
Art Popular,[03953],Pétalas De Rosas
Art Popular,[50422],Pétalas De Rosas
Art Popular,[03535],Pimpolho
Art Popular,[50420],Pimpolho
Art Popular,[04490],Por Deus
Art Popular,[50421],Primeiro Beijo
Art Popular,[04410],Quando Você Me Beija
Art Popular,[50423],Quando Você Me Beija
Art Popular,[04173],Sai Da Frente
Art Popular,[16464],Sem Abuso
Art Popular,[50424],Sem Abuso
Art Popular,[03544],Temporal
Art Popular,[50425],Temporal
Art Popular,[03598],Trapaça
Art Popular,[03349],Utopia
Art Popular,[55146],Utopia
Art Popular,[03285],Valeu Demais
Art Popular,[50426],Valeu Demais
Art Popular part. Daniel,[55148],Fricote
Arthur Aguiar part. Matheus E Kauan,[17445],Casa Revirada
Arthur Dani,[15151],Se Você Me Der
